alert_id,customer_id,analyst_id,typology,alert_status,risk_score,alert_amount_inr,alert_gen_date,alert_closure_date,days_to_close,sla_days,sla_breached,alert_year,alert_month,alert_quarter,year_month,alert_source,jurisdiction_flag,str_reference,escalated_to_mlro,account_type,region,city,income_range,customer_risk_rating
ALT0009858,CUS001211,ANL016,High-Risk Jurisdiction Transfer,True Positive — No STR,98.93,492899.95,2023-08-22,2023-08-27,5.0,20,0.0,2023,8,Q3,2023-08,Manual Referral,Seychelles,,0,Fixed Deposit,South,Coimbatore,5L-10L,High
ALT0009859,CUS001000,ANL006,Dormant Account Reactivation,True Positive — No STR,90.81,42724.66,2022-10-30,2022-11-11,12.0,10,1.0,2022,10,Q4,2022-10,Rule-Based Engine,,,0,Savings,East,Bhubaneswar,5L-10L,Very High
ALT0009860,CUS001290,ANL005,Dormant Account Reactivation,True Positive — No STR,3.14,474123.04,2024-10-09,2024-10-26,17.0,10,1.0,2024,10,Q4,2024-10,Rule-Based Engine,,,0,NRE,Central,Jabalpur,10L-25L,Low
ALT0009861,CUS001561,ANL013,Shell Company Activity,False Positive,32.99,24576.69,2024-04-15,2024-04-26,11.0,15,0.0,2024,4,Q2,2024-04,Rule-Based Engine,,,0,Savings,North,Lucknow,10L-25L,High
ALT0009862,CUS001959,ANL014,Suspected Mule Account,Under Investigation,92.98,553645.52,2024-01-08,,,15,,2024,1,Q1,2024-01,Watchlist Match,,,0,NRO,East,Ranchi,2L-5L,Medium
ALT0009863,CUS000605,ANL011,Unusual Cash Activity,Escalated to MLRO,81.18,42845.56,2024-06-03,2024-06-05,2.0,15,0.0,2024,6,Q2,2024-06,Watchlist Match,,,1,NRO,Central,Jabalpur,5L-10L,Medium
ALT0009864,CUS000590,ANL008,Dormant Account Reactivation,False Positive,33.48,22552.38,2022-06-27,2022-06-28,1.0,10,0.0,2022,6,Q2,2022-06,Rule-Based Engine,,,0,NRE,West,Pune,10L-25L,Medium
ALT0009865,CUS001371,ANL008,Trade-Based Money Laundering,False Positive,44.36,1659117.52,2023-06-03,2023-06-17,14.0,10,1.0,2023,6,Q2,2023-06,ML Anomaly Model,,,0,Savings,North,Jaipur,5L-10L,High
ALT0009866,CUS000130,ANL011,Dormant Account Reactivation,Under Investigation,91.31,160799.59,2022-10-09,,,15,,2022,10,Q4,2022-10,Watchlist Match,,,0,Current,South,Kochi,2L-5L,Low
ALT0009867,CUS000868,ANL011,Trade-Based Money Laundering,False Positive,21.22,39757.5,2023-11-13,2023-12-01,18.0,15,1.0,2023,11,Q4,2023-11,Rule-Based Engine,,,0,Current,North,Lucknow,2L-5L,Medium
ALT0009868,CUS000698,ANL013,Structuring / Smurfing,True Positive — No STR,34.89,173764.97,2024-01-05,2024-01-15,10.0,15,0.0,2024,1,Q1,2024-01,Watchlist Match,,,0,Savings,South,Bengaluru,2L-5L,Medium
ALT0009869,CUS001195,ANL005,Dormant Account Reactivation,False Positive,19.53,524997.14,2024-08-13,2024-08-15,2.0,10,0.0,2024,8,Q3,2024-08,ML Anomaly Model,,,0,Current,East,Guwahati,10L-25L,High
ALT0009870,CUS001842,ANL016,High-Risk Jurisdiction Transfer,False Positive,10.57,134282.38,2024-07-12,2024-07-27,15.0,20,0.0,2024,7,Q3,2024-07,Manual Referral,Hong Kong,,0,Current,South,Coimbatore,5L-10L,Very High
ALT0009871,CUS001834,ANL002,Structuring / Smurfing,False Positive,17.85,694125.93,2022-12-03,2022-12-07,4.0,10,0.0,2022,12,Q4,2022-12,Watchlist Match,,,0,Savings,North,Delhi,10L-25L,Very High
ALT0009872,CUS001029,ANL004,Dormant Account Reactivation,False Positive,9.82,146728.33,2022-03-29,2022-03-30,1.0,10,0.0,2022,3,Q1,2022-03,Peer Comparison Model,,,0,NRE,North,Lucknow,2L-5L,Very High
ALT0009873,CUS000072,ANL002,Round-Tripping,True Positive — STR Filed,97.54,275848.18,2023-12-05,2023-12-19,14.0,10,1.0,2023,12,Q4,2023-12,Manual Referral,,STR-2023-3277,0,NRE,Central,Indore,2L-5L,Low
ALT0009874,CUS000233,ANL004,Structuring / Smurfing,Pending Review,67.5,55348.47,2024-11-03,,,10,,2024,11,Q4,2024-11,Manual Referral,,,0,Savings,South,Chennai,5L-10L,High
ALT0009875,CUS000495,ANL005,Round-Tripping,False Positive,66.04,3308777.02,2022-10-25,2022-11-06,12.0,10,1.0,2022,10,Q4,2022-10,Watchlist Match,,,0,NRE,Central,Indore,>50L,Low
ALT0009876,CUS000323,ANL012,Shell Company Activity,False Positive,24.98,1296103.4,2023-12-01,2023-12-21,20.0,15,1.0,2023,12,Q4,2023-12,ML Anomaly Model,,,0,NRE,North,Jaipur,5L-10L,Low
ALT0009877,CUS000125,ANL016,PEP-Related Transaction,True Positive — STR Filed,99.9,29233.21,2022-11-23,2022-11-30,7.0,20,0.0,2022,11,Q4,2022-11,Rule-Based Engine,,STR-2022-3685,0,NRO,West,Mumbai,10L-25L,Low
ALT0009878,CUS001497,ANL019,Round-Tripping,Pending Review,18.98,490284.53,2022-10-13,,,30,,2022,10,Q4,2022-10,Rule-Based Engine,,,0,Savings,Central,Indore,<2L,Medium
ALT0009879,CUS000767,ANL018,Rapid Fund Movement,False Positive,9.0,36989975.77,2023-02-26,2023-03-23,25.0,20,1.0,2023,2,Q1,2023-02,Rule-Based Engine,,,0,Overdraft,West,Mumbai,>50L,High
ALT0009880,CUS000090,ANL001,Unusual Cash Activity,False Positive,87.26,136270.76,2024-03-22,2024-04-12,21.0,10,1.0,2024,3,Q1,2024-03,Rule-Based Engine,,,0,Current,Central,Raipur,<2L,High
ALT0009881,CUS001239,ANL020,Structuring / Smurfing,False Positive,1.93,4428053.27,2022-06-17,2022-06-29,12.0,30,0.0,2022,6,Q2,2022-06,ML Anomaly Model,,,0,Current,South,Kochi,5L-10L,Medium
ALT0009882,CUS001757,ANL017,Trade-Based Money Laundering,False Positive,69.0,9698940.33,2024-05-08,2024-05-25,17.0,20,0.0,2024,5,Q2,2024-05,ML Anomaly Model,,,0,Savings,West,Nagpur,2L-5L,Low
ALT0009883,CUS000649,ANL010,PEP-Related Transaction,True Positive — STR Filed,88.77,1116.34,2022-08-18,2022-09-05,18.0,15,1.0,2022,8,Q3,2022-08,Peer Comparison Model,,STR-2022-4333,0,Overdraft,West,Mumbai,5L-10L,Medium
ALT0009884,CUS001776,ANL016,PEP-Related Transaction,Escalated to MLRO,55.3,221054.74,2024-10-23,2024-11-06,14.0,20,0.0,2024,10,Q4,2024-10,Rule-Based Engine,,,1,Savings,North,Amritsar,<2L,Medium
ALT0009885,CUS000493,ANL011,Round-Tripping,False Positive,98.88,374521.21,2022-03-27,2022-04-12,16.0,15,1.0,2022,3,Q1,2022-03,Rule-Based Engine,,,0,Savings,Central,Indore,5L-10L,Medium
ALT0009886,CUS000625,ANL005,Shell Company Activity,True Positive — STR Filed,18.16,3961363.8,2024-11-30,2024-12-02,2.0,10,0.0,2024,11,Q4,2024-11,Manual Referral,,STR-2024-6029,0,Fixed Deposit,South,Chennai,10L-25L,Low
ALT0009887,CUS000482,ANL004,Dormant Account Reactivation,Under Investigation,44.24,1853.95,2022-08-01,,,10,,2022,8,Q3,2022-08,Peer Comparison Model,,,0,Savings,West,Surat,5L-10L,Low
ALT0009888,CUS001531,ANL007,Structuring / Smurfing,False Positive,53.48,4880.13,2022-01-09,2022-01-12,3.0,10,0.0,2022,1,Q1,2022-01,Rule-Based Engine,,,0,Savings,South,Hyderabad,<2L,Low
ALT0009889,CUS000090,ANL018,Suspected Mule Account,True Positive — STR Filed,31.36,672784.54,2023-06-06,2023-06-09,3.0,20,0.0,2023,6,Q2,2023-06,ML Anomaly Model,,STR-2023-5153,0,Current,Central,Raipur,<2L,High
ALT0009890,CUS000792,ANL007,Shell Company Activity,True Positive — STR Filed,13.95,5424831.2,2022-12-04,2022-12-28,24.0,10,1.0,2022,12,Q4,2022-12,Manual Referral,,STR-2022-7042,0,Fixed Deposit,North,Chandigarh,2L-5L,Low
ALT0009891,CUS000672,ANL019,PEP-Related Transaction,False Positive,18.67,83635.83,2023-04-10,2023-04-23,13.0,30,0.0,2023,4,Q2,2023-04,Rule-Based Engine,,,0,Overdraft,East,Guwahati,10L-25L,Low
ALT0009892,CUS000867,ANL011,Round-Tripping,False Positive,26.21,1204979.83,2023-11-17,2023-12-03,16.0,15,1.0,2023,11,Q4,2023-11,Manual Referral,,,0,Savings,West,Nagpur,2L-5L,Low
ALT0009893,CUS001236,ANL002,Unusual Cash Activity,False Positive,17.9,23597.08,2024-09-28,2024-10-15,17.0,10,1.0,2024,9,Q3,2024-09,Watchlist Match,,,0,Current,South,Coimbatore,5L-10L,Low
ALT0009894,CUS000540,ANL010,Dormant Account Reactivation,False Positive,65.64,141356.72,2022-08-28,2022-09-04,7.0,15,0.0,2022,8,Q3,2022-08,Watchlist Match,,,0,Current,Central,Bhopal,5L-10L,High
ALT0009895,CUS001704,ANL019,Unusual Cash Activity,False Positive,60.1,241674.47,2023-10-29,2023-11-25,27.0,30,0.0,2023,10,Q4,2023-10,Peer Comparison Model,,,0,Savings,North,Jaipur,2L-5L,High
ALT0009896,CUS001661,ANL006,Structuring / Smurfing,True Positive — No STR,55.97,1653165.61,2024-02-04,2024-02-05,1.0,10,0.0,2024,2,Q1,2024-02,Rule-Based Engine,,,0,Current,Central,Bhopal,<2L,Medium
ALT0009897,CUS001270,ANL005,Round-Tripping,True Positive — STR Filed,22.79,10793.7,2024-03-19,2024-04-03,15.0,10,1.0,2024,3,Q1,2024-03,Manual Referral,,STR-2024-3783,0,Savings,West,Ahmedabad,2L-5L,Low
ALT0009898,CUS001586,ANL011,Unusual Cash Activity,False Positive,72.38,4386.76,2024-12-07,2024-12-22,15.0,15,0.0,2024,12,Q4,2024-12,ML Anomaly Model,,,0,Current,North,Jaipur,5L-10L,High
ALT0009899,CUS000069,ANL017,Unusual Cash Activity,False Positive,38.45,177226.34,2024-03-15,2024-03-29,14.0,20,0.0,2024,3,Q1,2024-03,ML Anomaly Model,,,0,NRE,Central,Raipur,<2L,Low
ALT0009900,CUS000748,ANL016,Structuring / Smurfing,False Positive,74.72,1063881.24,2023-03-25,2023-04-05,11.0,20,0.0,2023,3,Q1,2023-03,Peer Comparison Model,,,0,Current,West,Surat,<2L,Low
ALT0009901,CUS000191,ANL010,Trade-Based Money Laundering,Pending Review,19.4,1738130.04,2023-12-21,,,15,,2023,12,Q4,2023-12,ML Anomaly Model,,,0,NRO,South,Coimbatore,5L-10L,High
ALT0009902,CUS001519,ANL011,Trade-Based Money Laundering,False Positive,75.71,41244613.17,2024-04-15,2024-04-20,5.0,15,0.0,2024,4,Q2,2024-04,Watchlist Match,,,0,Current,Central,Raipur,10L-25L,Medium
ALT0009903,CUS001410,ANL008,PEP-Related Transaction,False Positive,33.54,2997890.3,2022-08-06,2022-08-17,11.0,10,1.0,2022,8,Q3,2022-08,Peer Comparison Model,,,0,Savings,West,Surat,5L-10L,Medium
ALT0009904,CUS001170,ANL009,Trade-Based Money Laundering,False Positive,8.32,209723.38,2023-04-08,2023-04-24,16.0,15,1.0,2023,4,Q2,2023-04,Rule-Based Engine,,,0,NRO,North,Lucknow,2L-5L,Low
ALT0009905,CUS000494,ANL007,High-Risk Jurisdiction Transfer,True Positive — No STR,6.23,11651.77,2024-07-18,2024-08-06,19.0,10,1.0,2024,7,Q3,2024-07,Watchlist Match,Cayman Islands,,0,NRO,South,Hyderabad,2L-5L,Very High
ALT0009906,CUS000580,ANL003,Unusual Cash Activity,False Positive,42.82,254609.45,2022-11-15,2022-11-27,12.0,10,1.0,2022,11,Q4,2022-11,ML Anomaly Model,,,0,Savings,East,Guwahati,5L-10L,Low
ALT0009907,CUS001767,ANL012,PEP-Related Transaction,True Positive — STR Filed,74.28,64424916.0,2023-01-21,2023-02-17,27.0,15,1.0,2023,1,Q1,2023-01,Manual Referral,,STR-2023-9963,0,Savings,East,Kolkata,2L-5L,Medium
ALT0009908,CUS001182,ANL001,Rapid Fund Movement,False Positive,14.0,12734.67,2022-01-02,2022-01-13,11.0,10,1.0,2022,1,Q1,2022-01,ML Anomaly Model,,,0,NRO,East,Ranchi,5L-10L,Low
ALT0009909,CUS001720,ANL002,Trade-Based Money Laundering,True Positive — STR Filed,18.69,979904.65,2024-10-30,2024-11-06,7.0,10,0.0,2024,10,Q4,2024-10,Rule-Based Engine,,STR-2024-6829,0,Current,East,Guwahati,>50L,Medium
ALT0009910,CUS001255,ANL020,Round-Tripping,True Positive — No STR,82.59,224497.1,2022-08-09,2022-08-22,13.0,30,0.0,2022,8,Q3,2022-08,Rule-Based Engine,,,0,Overdraft,Central,Gwalior,2L-5L,High
ALT0009911,CUS001253,ANL001,Rapid Fund Movement,True Positive — No STR,95.19,328490.95,2024-10-11,2024-10-16,5.0,10,0.0,2024,10,Q4,2024-10,Rule-Based Engine,,,0,NRE,North,Jaipur,2L-5L,Low
ALT0009912,CUS000505,ANL016,Shell Company Activity,Escalated to MLRO,94.15,2972.31,2022-10-23,2022-11-11,19.0,20,0.0,2022,10,Q4,2022-10,Manual Referral,,,1,Savings,South,Bengaluru,<2L,Low
ALT0009913,CUS001409,ANL011,Round-Tripping,False Positive,88.05,416775.83,2022-05-28,2022-06-14,17.0,15,1.0,2022,5,Q2,2022-05,Rule-Based Engine,,,0,Savings,East,Patna,2L-5L,Low
ALT0009914,CUS001335,ANL008,Structuring / Smurfing,False Positive,10.45,2175026.98,2023-09-20,2023-09-21,1.0,10,0.0,2023,9,Q3,2023-09,Rule-Based Engine,,,0,Fixed Deposit,West,Nagpur,2L-5L,Low
ALT0009915,CUS000500,ANL018,Rapid Fund Movement,False Positive,43.96,2244482.36,2023-05-11,2023-05-17,6.0,20,0.0,2023,5,Q2,2023-05,Peer Comparison Model,,,0,Savings,East,Guwahati,10L-25L,Low
ALT0009916,CUS000435,ANL019,Suspected Mule Account,False Positive,66.92,19743.92,2024-04-11,2024-05-15,34.0,30,1.0,2024,4,Q2,2024-04,Peer Comparison Model,,,0,Current,North,Amritsar,10L-25L,Very High
ALT0009917,CUS001523,ANL010,Unusual Cash Activity,False Positive,21.72,86342.61,2023-09-13,2023-10-04,21.0,15,1.0,2023,9,Q3,2023-09,ML Anomaly Model,,,0,Savings,North,Lucknow,5L-10L,Very High
ALT0009918,CUS001856,ANL006,Dormant Account Reactivation,False Positive,22.45,376570.8,2023-03-05,2023-03-06,1.0,10,0.0,2023,3,Q1,2023-03,Peer Comparison Model,,,0,NRO,West,Ahmedabad,5L-10L,Medium
ALT0009919,CUS000773,ANL015,PEP-Related Transaction,Escalated to MLRO,90.73,38178.69,2022-07-17,2022-08-19,33.0,20,1.0,2022,7,Q3,2022-07,Rule-Based Engine,,,1,Current,East,Patna,5L-10L,Medium
ALT0009920,CUS000238,ANL008,Structuring / Smurfing,False Positive,81.29,176871.11,2023-01-27,2023-01-30,3.0,10,0.0,2023,1,Q1,2023-01,Peer Comparison Model,,,0,NRO,South,Chennai,5L-10L,High
ALT0009921,CUS001597,ANL003,Trade-Based Money Laundering,True Positive — STR Filed,51.56,37783.68,2022-02-18,2022-02-21,3.0,10,0.0,2022,2,Q1,2022-02,ML Anomaly Model,,STR-2022-5843,0,Savings,North,Delhi,2L-5L,Medium
ALT0009922,CUS001274,ANL016,Structuring / Smurfing,True Positive — No STR,51.54,1254338.9,2022-02-03,2022-03-05,30.0,20,1.0,2022,2,Q1,2022-02,ML Anomaly Model,,,0,NRO,West,Ahmedabad,<2L,Low
ALT0009923,CUS000102,ANL019,Round-Tripping,False Positive,51.94,117772.37,2022-03-05,2022-04-13,39.0,30,1.0,2022,3,Q1,2022-03,Peer Comparison Model,,,0,Savings,East,Patna,10L-25L,Very High
ALT0009924,CUS001785,ANL006,Round-Tripping,False Positive,47.76,37827.45,2023-08-29,2023-08-31,2.0,10,0.0,2023,8,Q3,2023-08,Rule-Based Engine,,,0,Current,East,Guwahati,25L-50L,Medium
ALT0009925,CUS001744,ANL004,Trade-Based Money Laundering,True Positive — No STR,18.63,139924.77,2022-09-05,2022-09-10,5.0,10,0.0,2022,9,Q3,2022-09,Rule-Based Engine,,,0,Fixed Deposit,Central,Gwalior,2L-5L,Medium
ALT0009926,CUS000246,ANL018,Structuring / Smurfing,True Positive — No STR,22.9,1138267.71,2023-03-01,2023-03-19,18.0,20,0.0,2023,3,Q1,2023-03,Watchlist Match,,,0,Fixed Deposit,West,Pune,5L-10L,Medium
ALT0009927,CUS001372,ANL013,Suspected Mule Account,False Positive,72.09,1108337.22,2023-01-16,2023-01-24,8.0,15,0.0,2023,1,Q1,2023-01,Watchlist Match,,,0,Savings,West,Nagpur,5L-10L,Low
ALT0009928,CUS001718,ANL004,Round-Tripping,True Positive — No STR,61.39,545087.14,2022-05-27,2022-06-13,17.0,10,1.0,2022,5,Q2,2022-05,ML Anomaly Model,,,0,Savings,Central,Indore,25L-50L,Low
ALT0009929,CUS001638,ANL016,Unusual Cash Activity,False Positive,59.17,1313340.02,2022-05-18,2022-06-08,21.0,20,1.0,2022,5,Q2,2022-05,Watchlist Match,,,0,Overdraft,West,Pune,5L-10L,Low
ALT0009930,CUS000568,ANL014,Dormant Account Reactivation,True Positive — No STR,12.22,30466.51,2023-06-04,2023-06-24,20.0,15,1.0,2023,6,Q2,2023-06,Watchlist Match,,,0,Current,Central,Raipur,5L-10L,High
ALT0009931,CUS001127,ANL002,Shell Company Activity,True Positive — STR Filed,88.68,56035.4,2024-07-15,2024-07-17,2.0,10,0.0,2024,7,Q3,2024-07,Peer Comparison Model,,STR-2024-6453,0,Savings,West,Ahmedabad,<2L,Low
ALT0009932,CUS001488,ANL017,Rapid Fund Movement,False Positive,15.17,65868.65,2022-09-01,2022-09-06,5.0,20,0.0,2022,9,Q3,2022-09,Rule-Based Engine,,,0,NRE,East,Bhubaneswar,>50L,Low
ALT0009933,CUS000026,ANL010,Shell Company Activity,True Positive — STR Filed,50.9,85934.01,2024-05-14,2024-05-17,3.0,15,0.0,2024,5,Q2,2024-05,ML Anomaly Model,,STR-2024-4997,0,NRO,South,Chennai,2L-5L,Low
ALT0009934,CUS001259,ANL009,Trade-Based Money Laundering,False Positive,22.07,75958.23,2024-01-03,2024-01-04,1.0,15,0.0,2024,1,Q1,2024-01,Manual Referral,,,0,Savings,South,Kochi,10L-25L,High
ALT0009935,CUS001693,ANL018,Trade-Based Money Laundering,False Positive,7.34,353915.85,2024-04-05,2024-04-22,17.0,20,0.0,2024,4,Q2,2024-04,Rule-Based Engine,,,0,NRE,East,Kolkata,2L-5L,Low
ALT0009936,CUS000062,ANL004,Unusual Cash Activity,False Positive,6.03,224006.48,2022-01-22,2022-01-28,6.0,10,0.0,2022,1,Q1,2022-01,ML Anomaly Model,,,0,Current,West,Ahmedabad,2L-5L,Low
ALT0009937,CUS000172,ANL008,Dormant Account Reactivation,False Positive,68.36,41332.84,2023-09-07,2023-09-10,3.0,10,0.0,2023,9,Q3,2023-09,Rule-Based Engine,,,0,Fixed Deposit,South,Kochi,5L-10L,High
ALT0009938,CUS000571,ANL010,Structuring / Smurfing,Under Investigation,41.68,55239.68,2023-12-04,,,15,,2023,12,Q4,2023-12,Manual Referral,,,0,Savings,West,Pune,5L-10L,Low
ALT0009939,CUS001417,ANL020,Structuring / Smurfing,False Positive,32.82,101584.48,2024-03-05,2024-04-15,41.0,30,1.0,2024,3,Q1,2024-03,ML Anomaly Model,,,0,Savings,Central,Indore,2L-5L,Medium
ALT0009940,CUS001043,ANL013,Structuring / Smurfing,True Positive — STR Filed,88.57,2206454.44,2024-02-07,2024-02-16,9.0,15,0.0,2024,2,Q1,2024-02,Peer Comparison Model,,STR-2024-3736,0,Current,South,Hyderabad,5L-10L,Very High
ALT0009941,CUS000018,ANL017,Shell Company Activity,Under Investigation,68.37,64245.74,2023-03-03,,,20,,2023,3,Q1,2023-03,Rule-Based Engine,,,0,Overdraft,North,Delhi,5L-10L,Medium
ALT0009942,CUS000403,ANL011,PEP-Related Transaction,True Positive — STR Filed,82.1,334854.26,2023-09-15,2023-09-25,10.0,15,0.0,2023,9,Q3,2023-09,Manual Referral,,STR-2023-8110,0,Current,Central,Gwalior,2L-5L,Medium
ALT0009943,CUS000428,ANL018,Rapid Fund Movement,False Positive,51.26,223469.16,2024-05-27,2024-06-01,5.0,20,0.0,2024,5,Q2,2024-05,ML Anomaly Model,,,0,Current,West,Pune,10L-25L,Very High
ALT0009944,CUS001529,ANL002,Rapid Fund Movement,False Positive,2.57,2958282.68,2024-09-06,2024-09-28,22.0,10,1.0,2024,9,Q3,2024-09,Manual Referral,,,0,Savings,North,Lucknow,5L-10L,Very High
ALT0009945,CUS001203,ANL002,Rapid Fund Movement,True Positive — No STR,17.6,1127693.63,2022-03-27,2022-04-07,11.0,10,1.0,2022,3,Q1,2022-03,Watchlist Match,,,0,Savings,Central,Bhopal,5L-10L,Medium
ALT0009946,CUS001490,ANL020,Shell Company Activity,True Positive — STR Filed,26.25,1110518.99,2024-10-03,2024-10-09,6.0,30,0.0,2024,10,Q4,2024-10,ML Anomaly Model,,STR-2024-8906,0,Overdraft,East,Patna,10L-25L,Low
ALT0009947,CUS001565,ANL009,High-Risk Jurisdiction Transfer,False Positive,86.0,18194360.53,2022-03-06,2022-03-23,17.0,15,1.0,2022,3,Q1,2022-03,ML Anomaly Model,Hong Kong,,0,Fixed Deposit,Central,Bhopal,5L-10L,Low
ALT0009948,CUS000669,ANL011,PEP-Related Transaction,False Positive,25.81,262043.7,2024-10-20,2024-11-02,13.0,15,0.0,2024,10,Q4,2024-10,Rule-Based Engine,,,0,NRE,Central,Gwalior,2L-5L,Low
ALT0009949,CUS001478,ANL010,Structuring / Smurfing,Under Investigation,54.42,127775.34,2023-10-17,,,15,,2023,10,Q4,2023-10,ML Anomaly Model,,,0,NRE,East,Ranchi,<2L,High
ALT0009950,CUS001956,ANL013,Unusual Cash Activity,False Positive,54.9,43538.52,2023-12-21,2023-12-24,3.0,15,0.0,2023,12,Q4,2023-12,Manual Referral,,,0,Savings,West,Pune,5L-10L,Low
ALT0009951,CUS000463,ANL009,Round-Tripping,False Positive,46.54,3542.3,2022-03-05,2022-03-14,9.0,15,0.0,2022,3,Q1,2022-03,Watchlist Match,,,0,Fixed Deposit,Central,Gwalior,25L-50L,Low
ALT0009952,CUS000434,ANL015,Rapid Fund Movement,False Positive,1.77,120822.77,2023-06-08,2023-06-21,13.0,20,0.0,2023,6,Q2,2023-06,ML Anomaly Model,,,0,Overdraft,North,Lucknow,5L-10L,High
ALT0009953,CUS000894,ANL012,High-Risk Jurisdiction Transfer,True Positive — STR Filed,67.19,9287.89,2024-08-27,2024-08-30,3.0,15,0.0,2024,8,Q3,2024-08,Rule-Based Engine,Cayman Islands,STR-2024-7336,0,Current,Central,Bhopal,2L-5L,Medium
ALT0009954,CUS001960,ANL010,High-Risk Jurisdiction Transfer,False Positive,54.82,402726.77,2024-02-25,2024-03-07,11.0,15,0.0,2024,2,Q1,2024-02,Manual Referral,Seychelles,,0,NRO,East,Ranchi,<2L,Low
ALT0009955,CUS000735,ANL013,Rapid Fund Movement,False Positive,64.23,260567.43,2022-07-20,2022-07-31,11.0,15,0.0,2022,7,Q3,2022-07,Watchlist Match,,,0,Savings,East,Kolkata,2L-5L,Low
ALT0009956,CUS000062,ANL005,Suspected Mule Account,True Positive — STR Filed,16.25,129812.94,2024-05-15,2024-06-01,17.0,10,1.0,2024,5,Q2,2024-05,Peer Comparison Model,,STR-2024-9401,0,Current,West,Ahmedabad,2L-5L,Low
ALT0009957,CUS000257,ANL003,Suspected Mule Account,True Positive — STR Filed,32.31,6884274.49,2023-12-20,2023-12-25,5.0,10,0.0,2023,12,Q4,2023-12,Peer Comparison Model,,STR-2023-4721,0,Fixed Deposit,West,Surat,5L-10L,Low
ALT0009958,CUS001144,ANL015,Trade-Based Money Laundering,True Positive — No STR,77.29,146931.05,2024-10-01,2024-10-10,9.0,20,0.0,2024,10,Q4,2024-10,Rule-Based Engine,,,0,NRO,North,Delhi,2L-5L,Medium
ALT0009959,CUS001616,ANL020,High-Risk Jurisdiction Transfer,Pending Review,16.42,11556.71,2022-02-25,,,30,,2022,2,Q1,2022-02,Manual Referral,Malta,,0,Overdraft,North,Chandigarh,5L-10L,High
ALT0009960,CUS001588,ANL020,Structuring / Smurfing,True Positive — STR Filed,53.82,343528.01,2024-02-18,2024-02-28,10.0,30,0.0,2024,2,Q1,2024-02,Watchlist Match,,STR-2024-1612,0,Savings,West,Ahmedabad,10L-25L,Low
ALT0009961,CUS001301,ANL015,Shell Company Activity,True Positive — STR Filed,52.37,1876301.93,2022-03-21,2022-04-07,17.0,20,0.0,2022,3,Q1,2022-03,Peer Comparison Model,,STR-2022-9680,0,NRO,West,Pune,<2L,Low
ALT0009962,CUS000030,ANL006,Shell Company Activity,False Positive,58.75,9401.85,2024-09-25,2024-10-03,8.0,10,0.0,2024,9,Q3,2024-09,ML Anomaly Model,,,0,Savings,West,Ahmedabad,<2L,High
ALT0009963,CUS001100,ANL005,Suspected Mule Account,True Positive — STR Filed,59.04,211164.5,2022-06-27,2022-07-09,12.0,10,1.0,2022,6,Q2,2022-06,Watchlist Match,,STR-2022-6430,0,Current,Central,Indore,25L-50L,Low
ALT0009964,CUS001911,ANL007,Round-Tripping,Escalated to MLRO,46.24,810072.47,2024-08-30,2024-09-13,14.0,10,1.0,2024,8,Q3,2024-08,Rule-Based Engine,,,1,Savings,East,Bhubaneswar,25L-50L,Low
ALT0009965,CUS001703,ANL016,Round-Tripping,True Positive — STR Filed,60.75,6704.8,2023-06-01,2023-06-18,17.0,20,0.0,2023,6,Q2,2023-06,Manual Referral,,STR-2023-2560,0,Savings,North,Jaipur,5L-10L,Medium
ALT0009966,CUS001304,ANL005,Unusual Cash Activity,True Positive — STR Filed,1.94,1585347.06,2022-07-08,2022-07-10,2.0,10,0.0,2022,7,Q3,2022-07,Manual Referral,,STR-2022-1525,0,Overdraft,North,Lucknow,25L-50L,Medium
ALT0009967,CUS000303,ANL008,High-Risk Jurisdiction Transfer,Under Investigation,84.79,23564.48,2022-06-19,,,10,,2022,6,Q2,2022-06,Manual Referral,Cayman Islands,,0,NRO,North,Lucknow,5L-10L,Medium
ALT0009968,CUS001453,ANL005,Rapid Fund Movement,False Positive,19.37,182490.8,2023-05-18,2023-05-25,7.0,10,0.0,2023,5,Q2,2023-05,Watchlist Match,,,0,Current,North,Chandigarh,2L-5L,Low
ALT0009969,CUS000329,ANL009,Structuring / Smurfing,False Positive,26.89,136287.56,2022-07-12,2022-07-22,10.0,15,0.0,2022,7,Q3,2022-07,Peer Comparison Model,,,0,Current,West,Mumbai,5L-10L,High
ALT0009970,CUS000041,ANL018,Dormant Account Reactivation,Under Investigation,56.25,128806.93,2024-07-20,,,20,,2024,7,Q3,2024-07,ML Anomaly Model,,,0,Overdraft,East,Kolkata,5L-10L,Very High
ALT0009971,CUS000354,ANL015,Trade-Based Money Laundering,Pending Review,83.42,174265.17,2024-02-17,,,20,,2024,2,Q1,2024-02,Watchlist Match,,,0,Fixed Deposit,West,Ahmedabad,5L-10L,Medium
